V_DC_MAX_V,S_mrad_V,L_um
6.393764896709134291e+02,6.518671599505911729e+01,8.999999999999998579e+01
9.235523553432904009e+02,6.518611343645828526e+01,1.300000000000000000e+02
8.525320739868533337e+02,6.518441541041404719e+01,1.199999999999999858e+02
6.394084626704479888e+02,6.518345639659919755e+01,8.999999999999998579e+01
6.394279759051835299e+02,6.518146721230719720e+01,8.999999999999998579e+01
8.525743130380827779e+02,6.518118598182374512e+01,1.199999999999999858e+02
7.104802680409195546e+02,6.518103241944443482e+01,9.999999999999998579e+01
9.946926058594124243e+02,6.517970673196548148e+01,1.400000000000000000e+02
7.105217560967895452e+02,6.517722643561427276e+01,9.999999999999998579e+01
9.236880271297981153e+02,6.517653886560138687e+01,1.300000000000000000e+02
9.947488447549507100e+02,6.517602174681829297e+01,1.400000000000000000e+02
9.947980702235971648e+02,6.517279664987546539e+01,1.400000000000000000e+02
7.816316074157090270e+02,6.517241708204497286e+01,1.099999999999999858e+02
8.527185130255608101e+02,6.517016343914546894e+01,1.199999999999999858e+02
7.816626544038530255e+02,6.516982848804082096e+01,1.099999999999999858e+02
7.816795574886963323e+02,6.516841925182681905e+01,1.099999999999999858e+02
9.238156570602797046e+02,6.516753438828941114e+01,1.300000000000000000e+02
7.106386755603809888e+02,6.516650300243323102e+01,9.999999999999998579e+01
7.106716063957569531e+02,6.516348334136462483e+01,9.999999999999998579e+01
7.106852406160749069e+02,6.516223320524558460e+01,9.999999999999998579e+01
9.949896570757659902e+02,6.516024752349170512e+01,1.400000000000000000e+02
7.817792315022372804e+02,6.516011051498500706e+01,1.099999999999999858e+02
6.396425502797748095e+02,6.515960144906816254e+01,8.999999999999998579e+01
6.396425502797748095e+02,6.515960144906816254e+01,8.999999999999998579e+01
8.528771868088889505e+02,6.515803883720636236e+01,1.199999999999999858e+02
8.528782425570219630e+02,6.515795818035005027e+01,1.199999999999999858e+02
9.239814155246506289e+02,6.515584360074159065e+01,1.300000000000000000e+02
7.818542037964709834e+02,6.515386228743297181e+01,1.099999999999999858e+02
7.107765707247170894e+02,6.515386028739331437e+01,9.999999999999998579e+01
6.397030429834924234e+02,6.515343971432569958e+01,8.999999999999998579e+01
9.240250656744418620e+02,6.515276569469921242e+01,1.300000000000000000e+02
6.397209571342820027e+02,6.515161521798789579e+01,8.999999999999998579e+01
7.108171877104950909e+02,6.515013731408537012e+01,9.999999999999998579e+01
8.529889054887115662e+02,6.514950488086545022e+01,1.199999999999999858e+02
8.530457140794635507e+02,6.514516624871551187e+01,1.199999999999999858e+02
7.819589080158430079e+02,6.514513819180602638e+01,1.099999999999999858e+02
9.952359318138583149e+02,6.514412338409930214e+01,1.400000000000000000e+02
7.819801423587531417e+02,6.514336920289139243e+01,1.099999999999999858e+02
7.109087169782440014e+02,6.514174925494403112e+01,9.999999999999998579e+01
7.820455607928694235e+02,6.513791993315575723e+01,1.099999999999999858e+02
7.820668036784041988e+02,6.513615062474040940e+01,1.099999999999999858e+02
9.953755740247174799e+02,6.513498425144302928e+01,1.400000000000000000e+02
1.066493367226350756e+03,6.513379099345399936e+01,1.500000000000000000e+02
7.821051168158079463e+02,6.513295978730029390e+01,1.099999999999999858e+02
9.243105293075024065e+02,6.513264394490903442e+01,1.300000000000000000e+02
8.532110593830794869e+02,6.513254164994356188e+01,1.199999999999999858e+02
9.243226984635870167e+02,6.513178644210002233e+01,1.300000000000000000e+02
7.110492450765175363e+02,6.512887497625743549e+01,9.999999999999998579e+01
6.399578217452886975e+02,6.512750095378063975e+01,8.999999999999998579e+01
8.532941558271526219e+02,6.512619884006070947e+01,1.199999999999999858e+02
7.111173386740110800e+02,6.512263850984514590e+01,9.999999999999998579e+01
9.244638851424399490e+02,6.512183933571402861e+01,1.300000000000000000e+02
7.112081976552517517e+02,6.511431889737411893e+01,9.999999999999998579e+01
7.112081976552517517e+02,6.511431889737411893e+01,9.999999999999998579e+01
7.823299363157224207e+02,6.511424241657525158e+01,1.099999999999999858e+02
8.534686840129913890e+02,6.511288100245630517e+01,1.199999999999999858e+02
9.246719243174990197e+02,6.510718776754434600e+01,1.300000000000000000e+02
8.535688052205770191e+02,6.510524344560619170e+01,1.199999999999999858e+02
8.535775650204672047e+02,6.510457530608643140e+01,1.199999999999999858e+02
7.113153599714923985e+02,6.510450918198465331e+01,9.999999999999998579e+01
7.113244613380023793e+02,6.510367617253295691e+01,9.999999999999998579e+01
7.113244613380023793e+02,6.510367617253295691e+01,9.999999999999998579e+01
6.402235631346779883e+02,6.510046809590491534e+01,8.999999999999998579e+01
9.248316831479703524e+02,6.509594091218401957e+01,1.300000000000000000e+02
9.248316831479703524e+02,6.509594091218401957e+01,1.300000000000000000e+02
7.114123509793754465e+02,6.509563310335795450e+01,9.999999999999998579e+01
6.402818125416689554e+02,6.509454560429709602e+01,8.999999999999998579e+01
8.537537380125982054e+02,6.509114090770850680e+01,1.199999999999999858e+02
6.403292129235064749e+02,6.508972697935399765e+01,8.999999999999998579e+01
8.537852494733438107e+02,6.508873852732905618e+01,1.199999999999999858e+02
7.114892335835828590e+02,6.508859895363470116e+01,9.999999999999998579e+01
7.114902079023611350e+02,6.508850982093335347e+01,9.999999999999998579e+01
7.826692250580562131e+02,6.508601525660751008e+01,1.099999999999999858e+02
8.538879372236807512e+02,6.508091101760528829e+01,1.199999999999999858e+02
9.250760620113119330e+02,6.507874441051075109e+01,1.300000000000000000e+02
9.251018129950751927e+02,6.507693288915481844e+01,1.300000000000000000e+02
7.827877018109774099e+02,6.507616433568688308e+01,1.099999999999999858e+02
8.539585454708467296e+02,6.507552990270772852e+01,1.199999999999999858e+02
6.404803105558668221e+02,6.507437146650612192e+01,8.999999999999998579e+01
7.116475744848868317e+02,6.507411680292915435e+01,9.999999999999998579e+01
9.963502825367691003e+02,6.507126406719157785e+01,1.400000000000000000e+02
7.828689987140235189e+02,6.506940651205189852e+01,1.099999999999999858e+02
7.828689987140235189e+02,6.506940651205189852e+01,1.099999999999999858e+02
8.540740932246612829e+02,6.506672582895323842e+01,1.199999999999999858e+02
6.405844482604101131e+02,6.506379254020292535e+01,8.999999999999998579e+01
6.406321244553270162e+02,6.505895045699047330e+01,8.999999999999998579e+01
9.965469057643276756e+02,6.505842521145061141e+01,1.400000000000000000e+02
8.541884231506592187e+02,6.505801689103353169e+01,1.199999999999999858e+02
7.830150026144273170e+02,6.505727342760779663e+01,1.099999999999999858e+02
9.254047195118708942e+02,6.505563169341897378e+01,1.300000000000000000e+02
7.830959640373108641e+02,6.505054739444261713e+01,1.099999999999999858e+02
7.830959640373108641e+02,6.505054739444261713e+01,1.099999999999999858e+02
8.543135418958397622e+02,6.504848879972027476e+01,1.199999999999999858e+02
6.407461081788843558e+02,6.504737697830810816e+01,8.999999999999998579e+01
6.407461081788843558e+02,6.504737697830810816e+01,8.999999999999998579e+01
6.407495583559810939e+02,6.504702672450406453e+01,8.999999999999998579e+01
6.407611125753683154e+02,6.504585379499489761e+01,8.999999999999998579e+01
7.831904066956626593e+02,6.504270313770678058e+01,1.099999999999999858e+02
8.544249443276908096e+02,6.504000758684297523e+01,1.199999999999999858e+02
8.544510851411849899e+02,6.503801777287051777e+01,1.199999999999999858e+02
9.256626927237676909e+02,6.503750132002069506e+01,1.300000000000000000e+02
7.832778484785458204e+02,6.503544204901781711e+01,1.099999999999999858e+02
7.832940402312027572e+02,6.503409767801854002e+01,1.099999999999999858e+02
7.832980360406104410e+02,6.503376592197247419e+01,1.099999999999999858e+02
7.121123201306438659e+02,6.503164750197659316e+01,9.999999999999998579e+01
7.121123201306438659e+02,6.503164750197659316e+01,9.999999999999998579e+01
9.969594626522577983e+02,6.503150305218099447e+01,1.400000000000000000e+02
9.257622947436855156e+02,6.503050398761834572e+01,1.300000000000000000e+02
9.257696023447538209e+02,6.502999066661580230e+01,1.300000000000000000e+02
7.833828233104311494e+02,6.502672717246890954e+01,1.099999999999999858e+02
7.833958985123947514e+02,6.502564184946373871e+01,1.099999999999999858e+02
7.121953511770141176e+02,6.502406581005688224e+01,9.999999999999998579e+01
7.121953511770141176e+02,6.502406581005688224e+01,9.999999999999998579e+01
9.258683305144343194e+02,6.502305631996924262e+01,1.300000000000000000e+02
7.122084290815789700e+02,6.502287180772223962e+01,9.999999999999998579e+01
7.122165056376592247e+02,6.502213444644726792e+01,9.999999999999998579e+01
8.546665091755713775e+02,6.502162453407304099e+01,1.199999999999999858e+02
6.410102800002897538e+02,6.502056978879781468e+01,8.999999999999998579e+01
9.259077053899369503e+02,6.502029116882891913e+01,1.300000000000000000e+02
7.122559150434641424e+02,6.501853674563695051e+01,9.999999999999998579e+01
7.122586404794114969e+02,6.501828795419068285e+01,9.999999999999998579e+01
8.547608232913134998e+02,6.501445006274147431e+01,1.199999999999999858e+02
1.068458541384520686e+03,6.501399294989292343e+01,1.500000000000000000e+02
9.260245457248410048e+02,6.501208729061553981e+01,1.300000000000000000e+02
7.123279714004931975e+02,6.501195972060726547e+01,9.999999999999998579e+01
7.123279714004931975e+02,6.501195972060726547e+01,9.999999999999998579e+01
8.548094114895848179e+02,6.501075457817181302e+01,1.199999999999999858e+02
6.411549126399763736e+02,6.500590235592460431e+01,8.999999999999998579e+01
7.836368576441716414e+02,6.500564722816633889e+01,1.099999999999999858e+02
7.124433519654393194e+02,6.500143100050604517e+01,9.999999999999998579e+01
6.412176156008557655e+02,6.499954560206572296e+01,8.999999999999998579e+01
7.837292278815111786e+02,6.499798567000406990e+01,1.099999999999999858e+02
7.124899513886286968e+02,6.499717967150806430e+01,9.999999999999998579e+01
8.549969609949388314e+02,6.499649401887154454e+01,1.199999999999999858e+02
8.549969609949388314e+02,6.499649401887154454e+01,1.199999999999999858e+02
6.412589226928515700e+02,6.499535861594381458e+01,8.999999999999998579e+01
7.125160157825800979e+02,6.499480202376518889e+01,9.999999999999998579e+01
7.125313129023970760e+02,6.499340666996664595e+01,9.999999999999998579e+01
8.550976668377848000e+02,6.498883930647312468e+01,1.199999999999999858e+02
7.838486965305978629e+02,6.498807913883840115e+01,1.099999999999999858e+02
8.551105049786104928e+02,6.498786360115052219e+01,1.199999999999999858e+02
8.551174088797376953e+02,6.498733891321866452e+01,1.199999999999999858e+02
7.126016123523194210e+02,6.498699495175232244e+01,9.999999999999998579e+01
7.838659482416538822e+02,6.498664884891969962e+01,1.099999999999999858e+02
9.264068683622176650e+02,6.498525718656173922e+01,1.300000000000000000e+02
9.265551202845579155e+02,6.497485932777193796e+01,1.300000000000000000e+02
7.840157599739749230e+02,6.497423103420366886e+01,1.099999999999999858e+02
8.553096798961998957e+02,6.497272995694970632e+01,1.199999999999999858e+02
9.265873091033712399e+02,6.497260215896143620e+01,1.300000000000000000e+02
7.840438921349386874e+02,6.497189970359288225e+01,1.099999999999999858e+02
9.266259959737755025e+02,6.496988953633862707e+01,1.300000000000000000e+02
8.554462262377322759e+02,6.496235900866227553e+01,1.199999999999999858e+02
7.841667823894870253e+02,6.496171766901505862e+01,1.099999999999999858e+02
7.128983625132924544e+02,6.495994354831650242e+01,9.999999999999998579e+01
7.128983625132924544e+02,6.495994354831650242e+01,9.999999999999998579e+01
9.981276110637121519e+02,6.495539409963541289e+01,1.400000000000000000e+02
8.555706183557169879e+02,6.495291407769690295e+01,1.199999999999999858e+02
9.982134725397568218e+02,6.494980695202832521e+01,1.400000000000000000e+02
9.269134781134363266e+02,6.494973913039626723e+01,1.300000000000000000e+02
8.556461060209529705e+02,6.494718373684744961e+01,1.199999999999999858e+02
8.556624539064023338e+02,6.494594288642198876e+01,1.199999999999999858e+02
9.982849292017998550e+02,6.494515788213918484e+01,1.400000000000000000e+02
9.269910413496138517e+02,6.494430465289742926e+01,1.300000000000000000e+02
8.557028857143083087e+02,6.494287420226666541e+01,1.199999999999999858e+02
7.844063637192718943e+02,6.494187640379321635e+01,1.099999999999999858e+02
9.270274352925762287e+02,6.494175502035227510e+01,1.300000000000000000e+02
9.983416834400991320e+02,6.494146584660870758e+01,1.400000000000000000e+02
9.983551635045229204e+02,6.494058898917820954e+01,1.400000000000000000e+02
7.131648263733802651e+02,6.493567219242672195e+01,9.999999999999998579e+01
7.845051521393439771e+02,6.493369863039178824e+01,1.099999999999999858e+02
7.845097575720106988e+02,6.493331743975144832e+01,1.099999999999999858e+02
8.558353526830094324e+02,6.493282228555470681e+01,1.199999999999999858e+02
7.132028514429806592e+02,6.493221008701075903e+01,9.999999999999998579e+01
7.845350904063204780e+02,6.493122072668914768e+01,1.099999999999999858e+02
9.985408031591529152e+02,6.492851582354163043e+01,1.400000000000000000e+02
7.132564014566562491e+02,6.492733509292581573e+01,9.999999999999998579e+01
7.845956086519556720e+02,6.492621238414683660e+01,1.099999999999999858e+02
7.846133291895379216e+02,6.492474602187152755e+01,1.099999999999999858e+02
8.559473523859110173e+02,6.492432590223829436e+01,1.199999999999999858e+02
6.420080850562222849e+02,6.491951521521065160e+01,8.999999999999998579e+01
8.560574081478998778e+02,6.491597915342124736e+01,1.199999999999999858e+02
7.847249480470711660e+02,6.491551116066999327e+01,1.099999999999999858e+02
7.847784920659778436e+02,6.491108209260546857e+01,1.099999999999999858e+02
7.847809073831600699e+02,6.491088231601762004e+01,1.099999999999999858e+02
7.134544777470157442e+02,6.490930932382735818e+01,9.999999999999998579e+01
7.848319830363334404e+02,6.490665801606041896e+01,1.099999999999999858e+02
9.275422616634120914e+02,6.490570951662192556e+01,1.300000000000000000e+02
9.988948202250180657e+02,6.490550458932816014e+01,1.400000000000000000e+02
7.848896300881140178e+02,6.490189087768563070e+01,1.099999999999999858e+02
9.276050982442267241e+02,6.490131276107467784e+01,1.300000000000000000e+02
7.135500427648121331e+02,6.490061608729322984e+01,9.999999999999998579e+01
7.135534709574012595e+02,6.490030427911044342e+01,9.999999999999998579e+01
1.070334056058129818e+03,6.490007085512513640e+01,1.500000000000000000e+02
9.276507232001931698e+02,6.489812069808930062e+01,1.300000000000000000e+02
8.563021594172972755e+02,6.489742464187733617e+01,1.199999999999999858e+02
7.135874771248249999e+02,6.489721144090363225e+01,9.999999999999998579e+01
7.136043449153560232e+02,6.489567743599398852e+01,9.999999999999998579e+01
9.276903031291474235e+02,6.489535181821868548e+01,1.300000000000000000e+02
7.136112418024911221e+02,6.489505023432364794e+01,9.999999999999998579e+01
9.277357285247944674e+02,6.489217430015899879e+01,1.300000000000000000e+02
9.277409775468233875e+02,6.489180714977905495e+01,1.300000000000000000e+02
8.563821410316427318e+02,6.489136356173446529e+01,1.199999999999999858e+02
8.564277365880212756e+02,6.488790879526747801e+01,1.199999999999999858e+02
8.564277365880212756e+02,6.488790879526747801e+01,1.199999999999999858e+02
6.423361311569117333e+02,6.488636030955923673e+01,8.999999999999998579e+01
6.423361311569117333e+02,6.488636030955923673e+01,8.999999999999998579e+01
8.565224633709194677e+02,6.488073254115622035e+01,1.199999999999999858e+02
8.565290305588645197e+02,6.488023508695512476e+01,1.199999999999999858e+02
6.424089426728580747e+02,6.487900599995278128e+01,8.999999999999998579e+01
8.565666006516663629e+02,6.487738935791155370e+01,1.199999999999999858e+02
7.852089570640362126e+02,6.487549672570972348e+01,1.099999999999999858e+02
7.852210019395267864e+02,6.487450156985103433e+01,1.099999999999999858e+02
